timestamp,breathing_waveform
1630411793146,7091759
1630411793186,7090977
1630411793226,7091237
1630411793266,7090872
1630411793306,7089725
1630411793346,7089881
1630411793386,7089099
1630411793426,7088734
1630411793466,7089047
1630411793506,7088943
1630411793546,7088265
1630411793586,7087952
1630411793626,7087900
1630411793666,7088630
1630411793706,7089203
1630411793746,7088891
1630411793786,7088526
1630411793826,7087900
1630411793866,7087744
1630411793906,7088161
1630411793946,7088891
1630411793986,7088891
1630411794026,7088213
1630411794066,7087744
1630411794106,7087535
1630411794146,7087274
1630411794186,7087170
1630411794226,7086701
1630411794266,7086440
1630411794306,7086440
1630411794346,7086544
1630411794386,7087170
1630411794426,7087013
1630411794466,7087639
1630411794506,7088578
1630411794546,7088369
1630411794586,7090038
1630411794626,7090872
1630411794666,7092020
1630411794706,7093741
1630411794746,7094366
1630411794786,7095149
1630411794826,7096244
1630411794866,7097495
1630411794906,7099164
1630411794946,7101198
1630411794986,7103023
1630411795026,7104066
1630411795066,7104744
1630411795106,7106726
1630411795146,7108134
1630411795186,7110168
1630411795226,7112358
1630411795266,7114392
1630411795306,7116217
1630411795346,7118459
1630411795386,7121432
1630411795426,7122527
1630411795466,7123361
1630411795506,7124717
1630411795546,7123883
1630411795586,7122318
1630411795626,7120076
1630411795666,7118668
1630411795706,7115800
1630411795746,7114913
1630411795786,7112932
1630411795826,7111002
1630411795866,7109959
1630411795906,7107821
1630411795946,7106778
1630411795986,7105266
1630411796026,7103492
1630411796066,7102293
1630411796106,7100676
1630411796146,7099321
1630411796186,7097235
1630411796226,7096870
1630411796266,7095305
1630411796306,7094575
1630411796346,7093271
1630411796386,7092437
1630411796426,7091759
1630411796466,7090560
1630411796506,7090560
1630411796546,7090820
1630411796586,7089725
1630411796626,7089099
1630411796666,7089099
1630411796706,7088473
1630411796746,7088317
1630411796786,7088317
1630411796826,7087952
1630411796866,7087848
1630411796906,7087795
1630411796946,7087587
1630411796986,7087170
1630411797026,7088213
1630411797066,7087587
1630411797106,7087326
1630411797146,7086752
1630411797186,7086648
1630411797226,7086387
1630411797266,7086440
1630411797306,7086127
1630411797346,7086648
1630411797386,7086127
1630411797426,7086440
1630411797466,7085918
1630411797506,7086336
1630411797546,7085970
1630411797586,7086231
1630411797626,7085918
1630411797666,7085344
1630411797706,7085293
1630411797746,7085344
1630411797786,7086492
1630411797826,7087326
1630411797866,7087639
1630411797906,7088161
1630411797946,7089203
1630411797986,7089881
1630411798026,7091289
1630411798066,7092333
1630411798106,7093584
1630411798146,7095149
1630411798186,7096922
1630411798226,7097652
1630411798266,7099216
1630411798306,7100781
1630411798346,7102606
1630411798386,7103805
1630411798426,7105735
1630411798466,7106986
1630411798506,7108029
1630411798546,7110011
1630411798586,7111471
1630411798626,7112514
1630411798666,7113349
1630411798706,7113766
1630411798746,7114600
1630411798786,7114600
1630411798826,7114079
1630411798866,7113766
1630411798906,7112567
1630411798946,7111159
1630411798986,7108343
1630411799026,7105943
1630411799066,7103753
1630411799106,7101407
1630411799146,7099581
1630411799186,7097808
1630411799226,7095931
1630411799266,7094262
1630411799306,7092541
1630411799346,7091863
1630411799386,7090403
1630411799426,7088943
1630411799466,7088369
1630411799506,7087639
1630411799546,7087118
1630411799586,7087118
1630411799626,7087118
1630411799666,7086492
1630411799706,7086596
1630411799746,7086022
1630411799786,7085657
1630411799826,7084458
1630411799866,7084667
1630411799906,7084667
1630411799946,7084458
1630411799986,7084875
1630411800026,7084562
1630411800066,7084562
1630411800106,7084667
1630411800146,7083206
1630411800186,7083154
1630411800226,7083050
1630411800266,7082946
1630411800306,7082789
1630411800346,7083154
1630411800386,7082476
1630411800426,7082320
1630411800466,7082841
1630411800506,7082685
1630411800546,7082893
1630411800586,7083206
1630411800626,7083624
1630411800666,7085032
1630411800706,7085710
1630411800746,7086805
1630411800786,7088369
1630411800826,7089621
1630411800866,7090560
1630411800906,7092228
1630411800946,7092906
1630411800986,7094992
1630411801026,7096817
1630411801066,7098330
1630411801106,7100155
1630411801146,7102658
1630411801186,7103649
1630411801226,7105839
1630411801266,7107977
1630411801306,7109125
1630411801346,7110845
1630411801386,7113192
1630411801426,7115435
1630411801466,7114861
1630411801506,7116008
1630411801546,7115956
1630411801586,7114496
1630411801626,7112827
1630411801666,7111732
1630411801706,7107560
1630411801746,7106569
1630411801786,7103805
1630411801826,7102867
1630411801866,7101563
1630411801906,7100624
1630411801946,7098851
1630411801986,7096870
1630411802026,7096087
1630411802066,7095670
1630411802106,7093793
1630411802146,7093115
1630411802186,7091968
1630411802226,7090612
1630411802266,7090977
1630411802306,7089517
1630411802346,7088473
1630411802386,7087170
1630411802426,7086283
1630411802466,7085605
1630411802506,7084823
1630411802546,7084927
1630411802586,7083624
1630411802626,7083676
1630411802666,7083050
1630411802706,7082268
1630411802746,7082528
1630411802786,7081642
1630411802826,7083050
1630411802866,7082841
1630411802906,7082581
1630411802946,7082007
1630411802986,7081850
1630411803026,7082163
1630411803066,7082476
1630411803106,7082841
1630411803146,7081694
1630411803186,7081694
1630411803226,7081329
1630411803266,7081590
1630411803306,7081120
1630411803346,7079347
1630411803386,7080130
1630411803426,7080077
1630411803466,7080130
1630411803506,7079817
1630411803546,7081538
1630411803586,7081225
1630411803626,7083102
1630411803666,7083571
1630411803706,7084041
1630411803746,7086648
1630411803786,7086231
1630411803826,7087639
1630411803866,7088682
1630411803906,7089725
1630411803946,7090038
1630411803986,7091498
1630411804026,7091968
1630411804066,7092802
1630411804106,7093688
1630411804146,7095462
1630411804186,7096505
1630411804226,7098747
1630411804266,7099998
1630411804306,7100937
1630411804346,7101928
1630411804386,7103440
1630411804426,7104900
1630411804466,7106361
1630411804506,7107247
1630411804546,7108343
1630411804586,7108812
1630411804626,7108708
1630411804666,7108134
1630411804706,7107039
1630411804746,7104118
1630411804786,7102502
1630411804826,7099894
1630411804866,7097495
1630411804906,7095253
1630411804946,7094105
1630411804986,7093011
1630411805026,7091498
1630411805066,7091081
1630411805106,7089464
1630411805146,7088213
1630411805186,7087483
1630411805226,7085970
1630411805266,7085553
1630411805306,7084823
1630411805346,7083780
1630411805386,7083311
1630411805426,7083206
1630411805466,7083154
1630411805506,7082841
1630411805546,7081955
1630411805586,7081746
1630411805626,7080495
1630411805666,7080912
1630411805706,7080651
1630411805746,7080182
1630411805786,7080234
1630411805826,7079869
1630411805866,7081068
1630411805906,7080025
1630411805946,7079765
1630411805986,7080338
1630411806026,7080755
1630411806066,7079712
1630411806106,7079765
1630411806146,7080808
1630411806186,7079921
1630411806226,7079504
1630411806266,7079712
1630411806306,7080599
1630411806346,7079660
1630411806386,7079608
1630411806426,7079556
1630411806466,7080182
1630411806506,7081433
1630411806546,7081642
1630411806586,7082685
1630411806626,7083676
1630411806666,7085136
1630411806706,7086075
1630411806746,7088109
1630411806786,7088369
1630411806826,7089725
1630411806866,7090925
1630411806906,7092854
1630411806946,7094054
1630411806986,7095566
1630411807026,7097913
1630411807066,7099633
1630411807106,7100937
1630411807146,7102345
1630411807186,7103910
1630411807226,7104379
1630411807266,7105370
1630411807306,7106830
1630411807346,7106778
1630411807386,7107091
1630411807426,7106569
1630411807466,7105474
1630411807506,7104848
1630411807546,7103023
1630411807586,7100311
1630411807626,7098956
1630411807666,7096817
1630411807706,7095253
1630411807746,7094314
1630411807786,7093323
1630411807826,7091915
1630411807866,7090977
1630411807906,7089256
1630411807946,7088317
1630411807986,7087274
1630411808026,7086805
1630411808066,7086022
1630411808106,7085136
1630411808146,7084458
1630411808186,7084145
1630411808226,7083050
1630411808266,7083206
1630411808306,7082320
1630411808346,7081642
1630411808386,7081694
1630411808426,7081590
1630411808466,7081798
1630411808506,7081538
1630411808546,7082059
1630411808586,7081485
1630411808626,7080025
1630411808666,7079817
1630411808706,7079973
1630411808746,7079452
1630411808786,7079400
1630411808826,7079452
1630411808866,7079608
1630411808906,7079139
1630411808946,7079243
1630411808986,7080025
1630411809026,7079608
1630411809066,7079556
1630411809106,7079556
1630411809146,7079243
1630411809186,7079452
1630411809226,7079504
1630411809266,7079973
1630411809306,7080077
1630411809346,7080025
1630411809386,7080390
1630411809426,7081694
1630411809466,7082216
1630411809506,7083259
1630411809546,7084458
1630411809586,7085814
1630411809626,7087587
1630411809666,7088213
1630411809706,7088526
1630411809746,7090664
1630411809786,7091654
1630411809826,7093532
1630411809866,7094992
1630411809906,7095774
1630411809946,7097652
1630411809986,7098956
1630411810026,7099738
1630411810066,7101563
1630411810106,7102241
1630411810146,7102919
1630411810186,7104640
1630411810226,7105266
1630411810266,7106152
1630411810306,7106934
1630411810346,7106882
1630411810386,7105005
1630411810426,7104431
1630411810466,7103075
1630411810506,7100937
1630411810546,7098956
1630411810586,7096296
1630411810626,7093741
1630411810666,7093062
1630411810706,7092124
1630411810746,7090455
1630411810786,7088995
1630411810826,7087118
1630411810866,7085866
1630411810906,7084979
1630411810946,7084145
1630411810986,7083624
1630411811026,7083311
1630411811066,7082789
1630411811106,7082633
1630411811146,7082528
1630411811186,7081798
1630411811226,7081590
1630411811266,7081590
1630411811306,7081225
1630411811346,7081746
1630411811386,7081120
1630411811426,7081329
1630411811466,7081433
1630411811506,7081538
1630411811546,7080651
1630411811586,7080234
1630411811626,7080651
1630411811666,7080077
1630411811706,7080077
1630411811746,7079400
1630411811786,7080286
1630411811826,7079817
1630411811866,7079452
1630411811906,7080077
1630411811946,7079869
1630411811986,7080234
1630411812026,7080912
1630411812066,7082268
1630411812106,7082737
1630411812146,7083624
1630411812186,7084510
1630411812226,7086022
1630411812266,7087326
1630411812306,7088056
1630411812346,7088213
1630411812386,7089099
1630411812426,7090768
1630411812466,7091603
1630411812506,7091863
1630411812546,7093741
1630411812586,7094575
1630411812626,7095722
1630411812666,7097913
1630411812706,7099008
1630411812746,7099842
1630411812786,7101719
1630411812826,7102189
1630411812866,7103858
1630411812906,7104431
1630411812946,7105631
1630411812986,7105892
1630411813026,7106309
1630411813066,7105996
1630411813106,7104535
1630411813146,7102710
1630411813186,7099998
1630411813226,7098851
1630411813266,7097078
1630411813306,7094784
1630411813346,7093584
1630411813386,7091759
1630411813426,7090507
1630411813466,7088838
1630411813506,7087952
1630411813546,7087378
1630411813586,7086701
1630411813626,7085762
1630411813666,7084875
1630411813706,7084510
1630411813746,7083363
1630411813786,7083415
1630411813826,7082946
1630411813866,7082685
1630411813906,7082372
1630411813946,7081694
1630411813986,7081642
1630411814026,7081381
1630411814066,7081329
1630411814106,7081538
1630411814146,7081173
1630411814186,7081120
1630411814226,7081694
1630411814266,7081016
1630411814306,7080599
1630411814346,7081120
1630411814386,7080964
1630411814426,7080495
1630411814466,7080964
1630411814506,7080808
1630411814546,7080755
1630411814586,7080651
1630411814626,7080808
1630411814666,7080651
1630411814706,7079139
1630411814746,7079452
1630411814786,7079660
1630411814826,7080130
1630411814866,7080703
1630411814906,7081590
