timestamp,is_blink
1630501822725,1
1630501827965,1
1630501840308,1
1630501840829,1
1630501841955,1
1630501843071,1
1630501843868,1
1630501844303,1
1630501844820,1
1630501846728,1
1630501849979,1
1630501850134,1
1630501851388,1
1630501852564,1
1630501853760,1
1630501854417,1
1630501855156,1
1630501856392,1
1630501857490,1
1630501858921,1
1630501859889,1
1630501860517,1
1630501861661,1
1630501861851,1
1630501863727,1
1630501867971,1
1630501869815,1
1630501878423,1
1630501887476,1
1630501895373,1
1630501895764,1
1630501897013,1
1630501899431,1
1630501900374,1
1630501901282,1
1630501902359,1
1630501903292,1
1630501904268,1
1630501905237,1
1630501906222,1
1630501907039,1
1630501907683,1
1630501908484,1
1630501910463,1
1630501911822,1
1630501912761,1
1630501913531,1
1630501915777,1
1630501917307,1
1630501919757,1
1630501927399,1
1630501935469,1
1630501942376,1
1630501943392,1
1630501944751,1
1630501945454,1
1630501946407,1
1630501947976,1
1630501949384,1
1630501950435,1
1630501951501,1
1630501952438,1
1630501953128,1
1630501954177,1
1630501954364,1
1630501956605,1
1630501958874,1
1630501960462,1
1630501963198,1
1630501963903,1
1630501965226,1
1630501969393,1
1630501976425,1
1630501983841,1
1630501993356,1
1630501996855,1
1630501999714,1
1630502001434,1
1630502003354,1
1630502004657,1
1630502005443,1
1630502006897,1
1630502008723,1
1630502014071,1
1630502015297,1
1630502016456,1
1630502016941,1
1630502017769,1
1630502019101,1
1630502020597,1
1630502022133,1
1630502023637,1
1630502025199,1
1630502026707,1
1630502028220,1
1630502029821,1
1630502031370,1
1630502032883,1
1630502034413,1
1630502035932,1
1630502037463,1
1630502038959,1
1630502040532,1
1630502042064,1
1630502043551,1
1630502045055,1
1630502046685,1
1630502048185,1
1630502049867,1
1630502051398,1
1630502052916,1
1630502054525,1
1630502056027,1
1630502057685,1
1630502059178,1
1630502060808,1
1630502062351,1
1630502063937,1
1630502065399,1
1630502066898,1
1630502068434,1
1630502069871,1
1630502071512,1
1630502072898,1
1630502074570,1
1630502075960,1
1630502077444,1
1630502078352,1
1630502079802,1
1630502081344,1
1630502082876,1
1630502084427,1
1630502085914,1
1630502087432,1
1630502088869,1
1630502089041,1
1630502090465,1
1630502091881,1
1630502093454,1
1630502094937,1
1630502096501,1
1630502097988,1
1630502099438,1
1630502101039,1
1630502102582,1
1630502104102,1
1630502105619,1
1630502107142,1
1630502108668,1
1630502110071,1
1630502111773,1
1630502113026,1
1630502114535,1
1630502116117,1
1630502117511,1
1630502118904,1
1630502120471,1
1630502121861,1
1630502123408,1
1630502124898,1
1630502126353,1
1630502127855,1
1630502129251,1
1630502130793,1
1630502132211,1
1630502133738,1
1630502135242,1
1630502136811,1
1630502139229,1
1630502141796,1
1630502142471,1
1630502144711,1
1630502146121,1
1630502146449,1
1630502147373,1
1630502148076,1
1630502148736,1
1630502153870,1
1630502155267,1
1630502157597,1
1630502159030,1
1630502161454,1
1630502163207,1
1630502164456,1
1630502166739,1
1630502169989,1
1630502170508,1
1630502171102,1
1630502172152,1
1630502172701,1
1630502172937,1
1630502173547,1
1630502174171,1
1630502174578,1
1630502175377,1
1630502176002,1
1630502176330,1
1630502176912,1
1630502177302,1
1630502177708,1
1630502178244,1
1630502178603,1
1630502178962,1
1630502179368,1
1630502179759,1
1630502180168,1
1630502180955,1
1630502181424,1
1630502182411,1
1630502183026,1
1630502186681,1
1630502189418,1
1630502191917,1
1630502192560,1
1630502192951,1
1630502195468,1
1630502195905,1
1630502196111,1
1630502196522,1
1630502199038,1
1630502199338,1
1630502199649,1
1630502200067,1
1630502200878,1
1630502201081,1
1630502203000,1
1630502204097,1
1630502204427,1
1630502204804,1
1630502205238,1
1630502205395,1
1630502205663,1
1630502206300,1
1630502206637,1
1630502208959,1
1630502209857,1
1630502210217,1
1630502211409,1
1630502212455,1
1630502212883,1
1630502213261,1
1630502213497,1
1630502213671,1
1630502213861,1
1630502214489,1
1630502214864,1
1630502215303,1
1630502215705,1
1630502216098,1
1630502216521,1
1630502216912,1
1630502217114,1
1630502217521,1
1630502218352,1
1630502218557,1
1630502219156,1
1630502219358,1
1630502222402,1
1630502222805,1
1630502223228,1
1630502223402,1
1630502224235,1
1630502225864,1
1630502226280,1
1630502226690,1
1630502227083,1
1630502227504,1
1630502228466,1
1630502228902,1
1630502229325,1
1630502230127,1
1630502230737,1
1630502231146,1
1630502231758,1
1630502232117,1
1630502232542,1
1630502232731,1
1630502234203,1
1630502238471,1
1630502238846,1
1630502239252,1
1630502239877,1
1630502243189,1
1630502244430,1
1630502244851,1
1630502245463,1
1630502246060,1
1630502246264,1
1630502246701,1
1630502247094,1
1630502247470,1
1630502247870,1
1630502248327,1
1630502248515,1
1630502248671,1
1630502248921,1
1630502249082,1
1630502249300,1
1630502249894,1
1630502250133,1
1630502250336,1
1630502250773,1
1630502250961,1
1630502251120,1
1630502251370,1
1630502251984,1
1630502252346,1
1630502253376,1
1630502254679,1
1630502255538,1
1630502256331,1
1630502256922,1
1630502257125,1
1630502257722,1
1630502257967,1
1630502258172,1
1630502258572,1
1630502258777,1
1630502258966,1
1630502259373,1
1630502259546,1
1630502259813,1
1630502260155,1
1630502260406,1
1630502260608,1
1630502261003,1
1630502261208,1
1630502261377,1
1630502262005,1
1630502262214,1
1630502262821,1
1630502263089,1
1630502264148,1
1630502264444,1
1630502264962,1
1630502265400,1
1630502265634,1
1630502266057,1
1630502266886,1
1630502267695,1
1630502268165,1
1630502268598,1
1630502269012,1
1630502269371,1
1630502269842,1
1630502270248,1
1630502270405,1
1630502270843,1
1630502271048,1
1630502271218,1
1630502271438,1
1630502271843,1
1630502272251,1
1630502272660,1
1630502273070,1
1630502273492,1
1630502274261,1
1630502274696,1
1630502275116,1
1630502275306,1
1630502275618,1
1630502275807,1
1630502276829,1
1630502277206,1
1630502277664,1
1630502278055,1
1630502278259,1
1630502278461,1
