timestamp,is_touching
1630501821654,1
1630501821763,1
1630501821857,1
1630501821966,1
1630501822022,1
1630501822131,1
1630501822256,1
1630501822350,1
1630501822459,1
1630501822553,1
1630501822631,1
1630501822725,1
1630501822897,1
1630501822959,1
1630501823053,1
1630501823147,1
1630501823256,1
1630501823350,1
1630501823491,1
1630501823584,1
1630501823694,1
1630501823756,1
1630501823850,1
1630501823959,1
1630501824084,1
1630501824193,1
1630501824287,1
1630501824396,1
1630501824490,1
1630501824600,1
1630501824725,1
1630501824818,1
1630501824896,1
1630501824990,1
1630501825086,1
1630501825227,1
1630501825320,1
1630501825415,1
1630501825492,1
1630501825586,1
1630501825711,1
1630501825789,1
1630501825914,1
1630501826023,1
1630501826086,1
1630501826226,1
1630501826289,1
1630501826398,1
1630501826523,1
1630501826617,1
1630501826726,1
1630501826820,1
1630501826883,1
1630501827023,1
1630501827148,1
1630501827257,1
1630501827320,1
1630501827414,1
1630501827523,1
1630501827617,1
1630501827757,1
1630501827851,1
1630501827965,1
1630501828012,1
1630501828121,1
1630501828230,1
1630501828355,1
1630501828449,1
1630501828543,1
1630501828652,1
1630501828761,1
1630501828824,1
1630501828979,1
1630501829118,1
1630501829150,1
1630501829244,1
1630501829353,1
1630501829434,1
1630501829557,1
1630501829696,1
1630501829761,1
1630501829841,1
1630501829935,1
1630501830023,1
1630501830195,1
1630501830273,1
1630501830367,1
1630501830476,1
1630501830554,1
1630501830648,1
1630501830776,1
1630501830901,1
1630501830982,1
1630501831076,1
1630501831185,1
1630501831279,1
1630501831373,1
1630501831513,1
1630501831576,1
1630501831669,1
1630501831763,1
1630501831903,1
1630501832001,1
1630501832094,1
1630501832188,1
1630501832313,1
1630501832422,1
1630501832485,1
1630501832626,1
1630501832735,1
1630501832844,1
1630501832891,1
1630501833000,1
1630501833094,1
1630501833266,1
1630501833329,1
1630501833456,1
1630501833565,1
1630501833627,1
1630501833690,1
1630501833862,1
1630501833924,1
1630501834002,1
1630501834112,1
1630501834252,1
1630501834315,1
1630501834440,1
1630501834533,1
1630501834627,1
1630501834736,1
1630501834823,1
1630501834933,1
1630501835073,1
1630501835151,1
1630501835260,1
1630501835354,1
1630501835432,1
1630501835557,1
1630501835667,1
1630501835760,1
1630501835854,1
1630501835963,1
1630501836073,1
1630501836169,1
1630501836294,1
1630501836356,1
1630501836466,1
1630501836559,1
1630501836700,1
1630501836763,1
1630501836887,1
1630501837012,1
1630501837075,1
1630501837169,1
1630501837262,1
1630501837356,1
1630501837505,1
1630501837599,1
1630501837739,1
1630501837802,1
1630501837864,1
1630501837972,1
1630501838156,1
1630501838205,1
1630501838299,1
1630501838407,1
1630501838485,1
1630501838597,1
1630501838705,1
1630501838832,1
1630501838908,1
1630501839006,1
1630501839099,1
1630501839198,1
1630501839320,1
1630501839400,1
1630501839544,1
1630501839603,1
1630501839715,1
1630501839776,1
1630501839918,1
1630501840061,1
1630501840105,1
1630501840199,1
1630501840308,1
1630501840418,1
1630501840560,1
1630501840657,1
1630501840716,1
1630501840827,1
1630501840919,1
1630501841028,1
1630501841154,1
1630501841300,1
1630501841359,1
1630501841421,1
1630501841516,1
1630501841626,1
1630501841751,1
1630501841860,1
1630501841955,1
1630501842018,1
1630501842162,1
1630501842255,1
1630501842348,1
1630501842476,1
1630501842570,1
1630501842631,1
1630501842773,1
1630501842836,1
1630501842975,1
1630501843071,1
1630501843179,1
1630501843272,1
1630501843368,1
1630501843445,1
1630501843604,1
1630501843711,1
1630501843773,1
1630501843868,1
1630501843962,1
1630501844072,1
1630501844207,1
1630501844303,1
1630501844429,1
1630501844490,1
1630501844585,1
1630501844694,1
1630501844821,1
1630501844928,1
1630501845007,1
1630501845116,1
1630501845228,1
1630501845288,1
1630501845444,1
1630501845507,1
1630501845584,1
1630501845694,1
1630501845787,1
1630501845914,1
1630501846038,1
1630501846099,1
1630501846212,1
1630501846304,1
1630501846383,1
1630501846527,1
1630501846651,1
1630501846728,1
1630501846823,1
1630501846915,1
1630501847024,1
1630501847120,1
1630501847244,1
1630501847336,1
1630501847414,1
1630501847524,1
1630501847618,1
1630501847728,1
1630501847867,1
1630501847946,1
1630501848039,1
1630501848134,1
1630501848230,1
1630501848322,1
1630501848449,1
1630501848557,1
1630501848651,1
1630501848758,1
1630501848822,1
1630501848962,1
1630501849088,1
1630501849150,1
1630501849290,1
1630501849352,1
1630501849448,1
1630501849525,1
1630501849684,1
1630501849810,1
1630501849869,1
1630501849979,1
1630501850073,1
1630501850135,1
1630501850276,1
1630501850369,1
1630501850479,1
1630501850575,1
1630501850669,1
1630501850777,1
1630501850890,1
1630501850996,1
1630501851089,1
1630501851186,1
1630501851293,1
1630501851388,1
1630501851529,1
1630501851623,1
1630501851690,1
1630501851798,1
1630501851892,1
1630501851983,1
1630501852109,1
1630501852186,1
1630501852325,1
1630501852389,1
1630501852484,1
1630501852564,1
1630501852771,1
1630501852799,1
1630501852939,1
1630501853003,1
1630501853098,1
1630501853209,1
1630501853336,1
1630501853431,1
1630501853525,1
1630501853651,1
1630501853761,1
1630501853822,1
1630501853932,1
1630501854041,1
1630501854135,1
1630501854245,1
1630501854323,1
1630501854417,1
1630501854574,1
1630501854638,1
1630501854779,1
1630501854841,1
1630501854935,1
1630501855064,1
1630501855155,1
1630501855249,1
1630501855358,1
1630501855453,1
1630501855530,1
1630501855624,1
1630501855782,1
1630501855863,1
1630501855970,1
1630501856079,1
1630501856141,1
1630501856253,1
1630501856395,1
1630501856485,1
1630501856595,1
1630501856658,1
1630501856752,1
1630501856848,1
1630501856989,1
1630501857087,1
1630501857190,1
1630501857286,1
1630501857368,1
