timestamp,breathing_waveform
1630501821547,7607359
1630501821587,7606837
1630501821627,7606525
1630501821667,7605795
1630501821707,7605951
1630501821747,7606681
1630501821787,7606733
1630501821827,7606264
1630501821867,7605482
1630501821907,7605012
1630501821947,7604647
1630501821987,7604752
1630501822027,7603604
1630501822067,7603656
1630501822107,7602770
1630501822147,7603083
1630501822187,7602457
1630501822227,7603552
1630501822267,7603396
1630501822307,7602666
1630501822347,7602874
1630501822387,7603552
1630501822427,7604126
1630501822467,7603135
1630501822507,7603917
1630501822547,7602405
1630501822587,7602770
1630501822627,7602248
1630501822667,7601727
1630501822707,7601414
1630501822747,7600632
1630501822787,7600319
1630501822827,7600893
1630501822867,7601310
1630501822907,7601831
1630501822947,7602718
1630501822987,7605795
1630501823027,7606160
1630501823067,7607411
1630501823107,7609445
1630501823147,7610436
1630501823187,7610697
1630501823227,7613461
1630501823267,7615807
1630501823307,7617424
1630501823347,7619458
1630501823387,7621179
1630501823427,7624203
1630501823467,7626237
1630501823507,7627749
1630501823547,7628740
1630501823587,7628636
1630501823627,7628897
1630501823667,7630618
1630501823707,7630618
1630501823747,7629783
1630501823787,7628740
1630501823827,7628271
1630501823867,7627228
1630501823907,7625298
1630501823947,7623004
1630501823987,7621544
1630501824027,7620188
1630501824067,7618884
1630501824107,7618258
1630501824147,7616120
1630501824187,7615129
1630501824227,7613930
1630501824267,7613252
1630501824307,7613304
1630501824347,7612053
1630501824387,7610697
1630501824427,7609758
1630501824467,7609184
1630501824507,7608923
1630501824547,7608663
1630501824587,7607568
1630501824627,7606890
1630501824667,7606733
1630501824707,7606264
1630501824747,7605899
1630501824787,7606003
1630501824827,7605847
1630501824867,7606160
1630501824907,7606368
1630501824947,7606472
1630501824987,7606107
1630501825027,7604908
1630501825067,7604647
1630501825107,7604282
1630501825147,7603448
1630501825187,7603500
1630501825227,7603031
1630501825267,7602561
1630501825307,7602561
1630501825347,7603500
1630501825387,7603813
1630501825427,7604960
1630501825467,7606160
1630501825507,7607411
1630501825547,7609445
1630501825587,7610957
1630501825627,7612053
1630501825667,7613304
1630501825707,7615234
1630501825747,7617580
1630501825787,7619406
1630501825827,7620761
1630501825867,7621596
1630501825907,7622326
1630501825947,7623369
1630501825987,7624777
1630501826027,7626550
1630501826067,7626863
1630501826107,7627645
1630501826147,7629314
1630501826187,7629210
1630501826227,7629940
1630501826267,7630253
1630501826307,7630513
1630501826347,7629470
1630501826387,7627385
1630501826427,7625977
1630501826467,7622847
1630501826507,7622013
1630501826547,7620657
1630501826587,7618936
1630501826627,7618363
1630501826667,7617059
1630501826707,7616172
1630501826747,7615338
1630501826787,7614451
1630501826827,7614347
1630501826867,7613617
1630501826907,7612105
1630501826947,7610697
1630501826987,7610019
1630501827027,7610071
1630501827067,7609758
1630501827107,7608559
1630501827147,7607985
1630501827187,7608037
1630501827227,7607672
1630501827267,7607620
1630501827307,7606994
1630501827347,7606942
1630501827387,7607463
1630501827427,7607933
1630501827467,7608350
1630501827507,7607829
1630501827547,7608350
1630501827587,7607568
1630501827627,7606629
1630501827667,7606472
1630501827707,7606160
1630501827747,7605429
1630501827787,7605638
1630501827827,7605638
1630501827867,7606368
1630501827907,7606264
1630501827947,7607568
1630501827987,7609184
1630501828027,7610853
1630501828067,7611635
1630501828107,7614660
1630501828147,7615964
1630501828187,7617320
1630501828227,7618675
1630501828267,7619093
1630501828307,7620814
1630501828347,7623317
1630501828387,7625872
1630501828427,7627749
1630501828467,7629575
1630501828507,7631661
1630501828547,7632756
1630501828587,7633069
1630501828627,7633173
1630501828667,7634633
1630501828707,7634998
1630501828747,7635363
1630501828787,7634894
1630501828827,7635728
1630501828867,7634633
1630501828907,7632495
1630501828947,7631296
1630501828987,7629053
1630501829027,7628114
1630501829067,7626028
1630501829107,7624829
1630501829147,7623317
1630501829187,7621648
1630501829227,7620761
1630501829267,7619979
1630501829307,7618884
1630501829347,7617841
1630501829387,7617424
1630501829427,7616537
1630501829467,7614973
1630501829507,7613513
1630501829547,7612731
1630501829587,7612365
1630501829627,7611583
1630501829667,7610957
1630501829707,7611270
1630501829747,7611010
1630501829787,7611114
1630501829827,7611114
1630501829867,7610019
1630501829907,7610227
1630501829947,7610227
1630501829987,7609967
1630501830027,7610488
1630501830067,7609706
1630501830107,7610331
1630501830147,7609967
1630501830187,7608767
1630501830227,7608454
1630501830267,7608402
1630501830307,7607985
1630501830347,7607672
1630501830387,7607463
1630501830427,7607724
1630501830467,7608976
1630501830507,7609602
1630501830547,7611114
1630501830587,7612939
1630501830627,7614973
1630501830667,7617007
1630501830707,7618936
1630501830747,7620188
1630501830787,7621648
1630501830827,7622743
1630501830867,7624620
1630501830907,7625559
1630501830947,7626811
1630501830987,7629157
1630501831027,7630253
1630501831067,7631452
1630501831107,7631973
1630501831147,7632860
1630501831187,7633799
1630501831227,7634581
1630501831267,7635363
1630501831307,7635937
1630501831347,7634529
1630501831387,7633799
1630501831427,7632860
1630501831467,7631556
1630501831507,7629940
1630501831547,7627854
1630501831587,7627071
1630501831627,7626185
1630501831667,7625507
1630501831707,7624308
1630501831747,7623682
1630501831787,7621857
1630501831827,7620866
1630501831867,7619562
1630501831907,7618832
1630501831947,7616277
1630501831987,7615390
1630501832027,7612887
1630501832067,7611218
1630501832107,7608506
1630501832147,7607359
1630501832187,7606055
1630501832227,7605899
1630501832267,7604908
1630501832307,7605221
1630501832347,7604335
1630501832387,7604491
1630501832427,7606107
1630501832467,7605012
1630501832507,7606055
1630501832547,7605743
1630501832587,7606629
1630501832627,7605847
1630501832667,7605534
1630501832707,7605482
1630501832747,7605743
1630501832787,7606525
1630501832827,7609288
1630501832867,7610697
1630501832907,7612939
1630501832947,7614816
1630501832987,7617320
1630501833027,7619301
1630501833067,7622482
1630501833107,7624725
1630501833147,7626967
1630501833187,7628636
1630501833227,7630930
1630501833267,7632182
