timestamp,duration
1630937424366,2800
1630937427166,3080
1630937430246,3160
1630937433406,2760
1630937436166,2800
1630937438966,3760
1630937442726,2840
1630937445566,2680
1630937448246,2680
1630937450926,2720
1630937453646,2520
1630937456166,2760
1630937458926,2960
1630937461886,2760
1630937464646,2680
1630937467326,2680
1630937470006,3320
1630937473326,2880
1630937476206,4640
1630937480846,4400
1630937485246,3200
1630937488446,3040
1630937491486,2440
1630937493926,2320
1630937496246,3200
1630937499446,2480
1630937501926,2840
1630937504766,2840
1630937507606,2200
1630937509806,3320
1630937513126,3360
1630937516486,2720
1630937519206,2800
1630937522006,2640
1630937524646,3040
1630937527686,2640
1630937530326,2880
1630937533206,2520
1630937535726,2840
1630937538566,3160
1630937541726,2840
1630937544566,2640
1630937547206,2480
1630937549686,3200
1630937552886,3040
1630937555926,2720
1630937558646,2600
1630937561246,2960
1630937564206,3600
1630937567806,2720
1630937570526,3240
1630937573766,2440
1630937576206,3520
1630937579726,3120
1630937582846,2720
1630937585566,3280
1630937588846,2840
1630937591686,2640
1630937594326,3200
1630937597526,2720
1630937600246,2600
1630937602846,4200
1630937607046,4680
1630937611726,3680
1630937615406,3600
1630937619006,2360
1630937621366,2880
1630937624246,3720
1630937627966,3440
1630937631406,3160
1630937634566,2840
1630937637406,3320
1630937640726,2800
1630937643526,2560
1630937646086,2440
1630937648526,2320
1630937650846,2560
1630937653406,4040
1630937657446,3040
1630937660486,3000
1630937663486,1960
1630937665446,1280
1630937666726,2440
1630937669166,2040
1630937671206,1560
1630937672766,2200
1630937674966,2080
1630937677046,2000
1630937679046,1760
1630937680806,2400
1630937683206,2200
1630937685406,2040
1630937687446,2560
1630937690006,1960
1630937691966,1560
1630937693526,1880
1630937695406,1760
1630937697166,2680
1630937699846,1840
1630937701686,2360
1630937704046,1840
1630937705886,1480
1630937707366,1600
1630937708966,1600
1630937710566,3720
1630937714286,2280
1630937716566,1960
1630937718526,2000
1630937720526,1640
1630937722166,1640
1630937723806,1800
1630937725606,1360
1630937726966,1320
1630937728286,1240
1630937729526,2000
1630937731526,1920
1630937733446,2600
1630937736046,4080
1630937740126,1480
1630937741606,1400
1630937743006,1600
1630937744606,1680
1630937746286,1520
1630937747806,1560
1630937749366,1640
1630937751006,1160
1630937752166,1560
1630937753726,1560
1630937755286,1320
1630937756606,1280
1630937757886,1560
1630937759446,1240
1630937760686,1560
1630937762246,1880
1630937764126,2280
1630937766406,1480
1630937767886,1440
1630937769326,1520
1630937770846,1440
1630937772286,1520
1630937773806,1680
1630937775486,920
1630937776406,2880
1630937779286,1160
1630937780446,1640
1630937782086,1360
1630937783446,1440
1630937784886,1680
1630937786566,1360
1630937787926,1520
